   360    0.27754E+04    0.26349E+02    0.44987E-01    0.84417E+02
   361    0.27502E+04    0.26489E+02    0.45114E-01    0.82070E+02
   362    0.27255E+04    0.26624E+02    0.45241E-01    0.79700E+02
   363    0.27014E+04    0.26755E+02    0.45368E-01    0.77310E+02
   364    0.26779E+04    0.26881E+02    0.45495E-01    0.74901E+02
   365    0.26549E+04    0.27003E+02    0.45622E-01    0.72472E+02
   366    0.26325E+04    0.27121E+02    0.45749E-01    0.70025E+02
   367    0.26107E+04    0.27233E+02    0.45877E-01    0.67562E+02
   368    0.25894E+04    0.27341E+02    0.46004E-01    0.65084E+02
   369    0.25688E+04    0.27445E+02    0.46132E-01    0.62590E+02
   370    0.25487E+04    0.27544E+02    0.46260E-01    0.60083E+02
   371    0.25292E+04    0.27638E+02    0.46389E-01    0.57564E+02
   372    0.25102E+04    0.27728E+02    0.46517E-01    0.55033E+02
   373    0.24919E+04    0.27812E+02    0.46647E-01    0.52492E+02
   374    0.24741E+04    0.27892E+02    0.46776E-01    0.49942E+02
   375    0.24569E+04    0.27967E+02    0.46906E-01    0.47384E+02
   376    0.24403E+04    0.28037E+02    0.47036E-01    0.44818E+02
   377    0.24243E+04    0.28102E+02    0.47167E-01    0.42247E+02
   378    0.24088E+04    0.28161E+02    0.47298E-01    0.39670E+02
   379    0.23940E+04    0.28216E+02    0.47430E-01    0.37090E+02
   380    0.23797E+04    0.28266E+02    0.47562E-01    0.34506E+02
   381    0.23660E+04    0.28311E+02    0.47695E-01    0.31921E+02
   382    0.23529E+04    0.28350E+02    0.47829E-01    0.29336E+02
   383    0.23403E+04    0.28384E+02    0.47963E-01    0.26749E+02
   384    0.23284E+04    0.28412E+02    0.48098E-01    0.24166E+02
   385    0.23170E+04    0.28436E+02    0.48233E-01    0.21584E+02
   386    0.23062E+04    0.28455E+02    0.48370E-01    0.19006E+02
   387    0.22959E+04    0.28468E+02    0.48507E-01    0.16433E+02
   388    0.22862E+04    0.28476E+02    0.48644E-01    0.13866E+02
   389    0.22771E+04    0.28478E+02    0.48783E-01    0.11306E+02
   390    0.22686E+04    0.28476E+02    0.48922E-01    0.87551E+01
   391    0.22606E+04    0.28468E+02    0.49062E-01    0.62131E+01
   392    0.22531E+04    0.28455E+02    0.49203E-01    0.36812E+01
   393    0.22463E+04    0.28436E+02    0.49345E-01    0.11613E+01
   394    0.22399E+04    0.28412E+02    0.49487E-01   -0.13464E+01
   395    0.22341E+04    0.28383E+02    0.49631E-01   -0.38400E+01
   396    0.22289E+04    0.28349E+02    0.49775E-01   -0.63187E+01
